0.000000,0.000000,0.013667,0.000000,0.000000,0.000000,65.060150,65.060150,65.060150,65.060150
0.000000,0.000000,0.013930,0.000000,0.000000,0.000000,65.098319,65.098319,65.098319,65.098319
0.000000,0.000000,0.014140,0.000000,0.000000,0.000000,65.128851,65.128851,65.128851,65.128851
0.000000,0.000000,0.014308,0.000000,0.000000,0.000000,65.153274,65.153274,65.153274,65.153274
0.000000,0.000000,0.014443,0.000000,0.000000,0.000000,65.172810,65.172810,65.172810,65.172810
-0.000000,0.000000,0.014550,0.000000,0.000000,0.000000,65.188436,65.188436,65.188436,65.188436
0.000000,0.000000,0.014636,0.000000,0.000000,0.000000,65.200934,65.200934,65.200934,65.200934
-0.000000,0.000000,0.014705,0.000000,0.000000,0.000000,65.210930,65.210930,65.210930,65.210930
-0.000000,0.000000,0.014760,0.000000,0.000000,0.000000,65.218923,65.218923,65.218923,65.218923
0.000000,0.000000,0.014804,0.000000,0.000000,0.000000,65.225315,65.225315,65.225315,65.225315
0.000000,0.000000,0.014840,0.000000,0.000000,0.000000,65.230425,65.230425,65.230425,65.230425
-0.000000,0.000000,0.014868,0.000000,0.000000,0.000000,65.234510,65.234510,65.234510,65.234510
0.000000,0.000000,0.014891,0.000000,0.000000,0.000000,65.237775,65.237775,65.237775,65.237775
0.000000,0.000000,0.014909,0.000000,0.000000,0.000000,65.240383,65.240383,65.240383,65.240383
0.000000,0.000000,0.014923,0.000000,0.000000,0.000000,65.242467,65.242467,65.242467,65.242467
0.000000,0.000000,0.014935,0.000000,0.000000,0.000000,65.244130,65.244130,65.244130,65.244130
0.000000,0.000000,0.014944,0.000000,0.000000,0.000000,65.245456,65.245456,65.245456,65.245456
0.000000,0.000000,0.014952,0.000000,0.000000,0.000000,65.246514,65.246514,65.246514,65.246514
0.000000,0.000000,0.014958,0.000000,0.000000,0.000000,65.247356,65.247356,65.247356,65.247356
0.000000,0.000000,0.014963,0.000000,0.000000,0.000000,65.248026,65.248026,65.248026,65.248026
0.000000,0.000000,0.014967,0.000000,0.000000,0.000000,65.248557,65.248557,65.248557,65.248557
0.000000,0.000000,0.014970,0.000000,0.000000,0.000000,65.248978,65.248978,65.248978,65.248978
0.000000,0.000000,0.014973,0.000000,0.000000,0.000000,65.249311,65.249311,65.249311,65.249311
0.000000,0.000000,0.014975,0.000000,0.000000,0.000000,65.249572,65.249572,65.249572,65.249572
0.000000,0.000000,0.014977,0.000000,0.000000,0.000000,65.249777,65.249777,65.249777,65.249777
0.000000,0.000000,0.014978,0.000000,0.000000,0.000000,65.249936,65.249936,65.249936,65.249936
0.000000,0.000000,0.014979,0.000000,0.000000,0.000000,65.250058,65.250058,65.250058,65.250058
-0.000000,0.000000,0.014980,0.000000,0.000000,0.000000,65.250151,65.250151,65.250151,65.250151
-0.000000,0.000000,0.014981,0.000000,0.000000,0.000000,65.250220,65.250220,65.250220,65.250220
-0.000000,0.000000,0.014982,0.000000,0.000000,0.000000,65.250270,65.250270,65.250270,65.250270
-0.000000,0.000000,0.014983,0.000000,0.000000,0.000000,65.250305,65.250305,65.250305,65.250305
-0.000000,0.000000,0.014983,0.000000,0.000000,0.000000,65.250327,65.250327,65.250327,65.250327
-0.000000,0.000000,0.014984,0.000000,0.000000,0.000000,65.250339,65.250339,65.250339,65.250339
-0.000000,0.000000,0.014985,0.000000,0.000000,0.000000,65.250344,65.250344,65.250344,65.250344
-0.000000,0.000000,0.014985,0.000000,0.000000,0.000000,65.250341,65.250341,65.250341,65.250341
-0.000000,0.000000,0.014986,0.000000,0.000000,0.000000,65.250333,65.250333,65.250333,65.250333
-0.000000,0.000000,0.014986,0.000000,0.000000,0.000000,65.250321,65.250321,65.250321,65.250321
-0.000000,0.000000,0.014987,0.000000,0.000000,0.000000,65.250305,65.250305,65.250305,65.250305
-0.000000,0.000000,0.014987,0.000000,0.000000,0.000000,65.250286,65.250286,65.250286,65.250286
-0.000000,0.000000,0.014988,0.000000,0.000000,0.000000,65.250264,65.250264,65.250264,65.250264
-0.000000,0.000000,0.014988,0.000000,0.000000,0.000000,65.250240,65.250240,65.250240,65.250240
-0.000000,0.000000,0.014988,0.000000,0.000000,0.000000,65.250215,65.250215,65.250215,65.250215
-0.000000,0.000000,0.014989,0.000000,0.000000,0.000000,65.250187,65.250187,65.250187,65.250187
-0.000000,0.000000,0.014989,0.000000,0.000000,0.000000,65.250159,65.250159,65.250159,65.250159
-0.000000,0.000000,0.014990,0.000000,0.000000,0.000000,65.250129,65.250129,65.250129,65.250129
-0.000000,0.000000,0.014990,0.000000,0.000000,0.000000,65.250098,65.250098,65.250098,65.250098
-0.000000,0.000000,0.014991,0.000000,0.000000,0.000000,65.250066,65.250066,65.250066,65.250066
-0.000000,0.000000,0.014991,0.000000,0.000000,0.000000,65.250033,65.250033,65.250033,65.250033
-0.000000,0.000000,0.014992,0.000000,0.000000,0.000000,65.249999,65.249999,65.249999,65.249999
-0.000000,0.000000,0.014992,0.000000,0.000000,0.000000,65.249964,65.249964,65.249964,65.249964
-0.000000,0.000000,0.014993,0.000000,0.000000,0.000000,65.249929,65.249929,65.249929,65.249929
-0.000000,0.000000,0.014994,0.000000,0.000000,0.000000,65.249893,65.249893,65.249893,65.249893
-0.000000,0.000000,0.014994,0.000000,0.000000,0.000000,65.249856,65.249856,65.249856,65.249856
-0.000000,0.000000,0.014995,0.000000,0.000000,0.000000,65.249819,65.249819,65.249819,65.249819
-0.000000,0.000000,0.014995,0.000000,0.000000,0.000000,65.249781,65.249781,65.249781,65.249781
